,detection_strategy,detection_feature,detection_results,ground_truth,f1,delay,log_path,tipo_mudanca,noise_size,window_size_mode,window_size,window_ref_mode,overlap,sliding_step,margin_error,margin_error_corrected
299,time_series_strategy,cpd_frequency_delta3,"[17, 34, 50]","[16, 32, 50]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Nested\ROI\output\ROI_5.mxml.gz,Size4/ROI_5,5,Fixed,4000,Fixed,True,2000,3,6
300,time_series_strategy,cpd_frequency_delta3,"[18, 36, 54]","[18, 35, 54]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\ConditionalMove\output\ConditionalMove.mxml.gz,Size5/ConditionalMove,0,Fixed,4000,Fixed,True,2000,3,6
301,time_series_strategy,cpd_frequency_delta3,"[19, 37, 55]","[18, 36, 55]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\ConditionalMove\output\ConditionalMove_2.mxml.gz,Size5/ConditionalMove_2,2,Fixed,4000,Fixed,True,2000,3,6
302,time_series_strategy,cpd_frequency_delta3,"[19, 37, 57]","[18, 37, 57]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\ConditionalMove\output\ConditionalMove_5.mxml.gz,Size5/ConditionalMove_5,5,Fixed,4000,Fixed,True,2000,3,6
303,time_series_strategy,cpd_frequency_delta3,"[15, 32, 46]","[14, 30, 46]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\ConditionalRemoval\output\ConditionalRemoval.mxml.gz,Size5/ConditionalRemoval,0,Fixed,4000,Fixed,True,2000,3,6
304,time_series_strategy,cpd_frequency_delta3,"[15, 33, 47]","[14, 31, 47]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\ConditionalRemoval\output\ConditionalRemoval_2.mxml.gz,Size5/ConditionalRemoval_2,2,Fixed,4000,Fixed,True,2000,3,6
305,time_series_strategy,cpd_frequency_delta3,"[14, 19, 33, 48]","[15, 32, 48]",0.8,2.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\ConditionalRemoval\output\ConditionalRemoval_5.mxml.gz,Size5/ConditionalRemoval_5,5,Fixed,4000,Fixed,True,2000,3,6
306,time_series_strategy,cpd_frequency_delta3,"[17, 36, 52]","[16, 35, 52]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\ConditionalToSequence\output\ConditionalToSequence.mxml.gz,Size5/ConditionalToSequence,0,Fixed,4000,Fixed,True,2000,3,6
307,time_series_strategy,cpd_frequency_delta3,"[17, 37, 53]","[16, 36, 53]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\ConditionalToSequence\output\ConditionalToSequence_2.mxml.gz,Size5/ConditionalToSequence_2,2,Fixed,4000,Fixed,True,2000,3,6
308,time_series_strategy,cpd_frequency_delta3,"[17, 38, 54]","[16, 37, 54]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\ConditionalToSequence\output\ConditionalToSequence_5.mxml.gz,Size5/ConditionalToSequence_5,5,Fixed,4000,Fixed,True,2000,3,6
309,time_series_strategy,cpd_frequency_delta3,"[12, 25, 36]","[11, 23, 36]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\Frequency\output\Frequency.mxml.gz,Size5/Frequency,0,Fixed,4000,Fixed,True,2000,3,6
310,time_series_strategy,cpd_frequency_delta3,"[12, 25, 36]","[11, 24, 36]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\Frequency\output\Frequency_2.mxml.gz,Size5/Frequency_2,2,Fixed,4000,Fixed,True,2000,3,6
311,time_series_strategy,cpd_frequency_delta3,"[12, 26, 37]","[11, 24, 37]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\Frequency\output\Frequency_5.mxml.gz,Size5/Frequency_5,5,Fixed,4000,Fixed,True,2000,3,6
312,time_series_strategy,cpd_frequency_delta3,"[16, 38, 53]","[15, 37, 53]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\Loop\output\Loop.mxml.gz,Size5/Loop,0,Fixed,4000,Fixed,True,2000,3,6
313,time_series_strategy,cpd_frequency_delta3,"[17, 39, 54]","[15, 37, 54]",1.0,2.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\Loop\output\Loop_2.mxml.gz,Size5/Loop_2,2,Fixed,4000,Fixed,True,2000,3,6
314,time_series_strategy,cpd_frequency_delta3,"[17, 39, 55]","[15, 38, 55]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\Loop\output\Loop_5.mxml.gz,Size5/Loop_5,5,Fixed,4000,Fixed,True,2000,3,6
315,time_series_strategy,cpd_frequency_delta3,"[17, 35, 51]","[16, 34, 51]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\ParallelMove\output\ParallelMove.mxml.gz,Size5/ParallelMove,0,Fixed,4000,Fixed,True,2000,3,6
316,time_series_strategy,cpd_frequency_delta3,"[18, 37, 55]","[17, 36, 55]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\ParallelMove\output\ParallelMove_2.mxml.gz,Size5/ParallelMove_2,2,Fixed,4000,Fixed,True,2000,3,6
317,time_series_strategy,cpd_frequency_delta3,"[17, 36, 53]","[17, 35, 53]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\ParallelMove\output\ParallelMove_5.mxml.gz,Size5/ParallelMove_5,5,Fixed,4000,Fixed,True,2000,3,6
318,time_series_strategy,cpd_frequency_delta3,"[15, 30, 44]","[14, 29, 44]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\ParallelRemoval\output\ParallelRemoval.mxml.gz,Size5/ParallelRemoval,0,Fixed,4000,Fixed,True,2000,3,6
319,time_series_strategy,cpd_frequency_delta3,"[15, 31, 45]","[14, 30, 45]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\ParallelRemoval\output\ParallelRemoval_2.mxml.gz,Size5/ParallelRemoval_2,2,Fixed,4000,Fixed,True,2000,3,6
320,time_series_strategy,cpd_frequency_delta3,"[15, 32, 46]","[14, 31, 46]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\ParallelRemoval\output\ParallelRemoval_5.mxml.gz,Size5/ParallelRemoval_5,5,Fixed,4000,Fixed,True,2000,3,6
321,time_series_strategy,cpd_frequency_delta3,"[19, 39, 58]","[18, 38, 58]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\ParallelToSequence\output\ParallelToSequence.mxml.gz,Size5/ParallelToSequence,0,Fixed,4000,Fixed,True,2000,3,6
322,time_series_strategy,cpd_frequency_delta3,"[20, 40, 59]","[19, 39, 59]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\ParallelToSequence\output\ParallelToSequence_2.mxml.gz,Size5/ParallelToSequence_2,2,Fixed,4000,Fixed,True,2000,3,6
323,time_series_strategy,cpd_frequency_delta3,"[20, 41, 61]","[19, 40, 61]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\ParallelToSequence\output\ParallelToSequence_5.mxml.gz,Size5/ParallelToSequence_5,5,Fixed,4000,Fixed,True,2000,3,6
324,time_series_strategy,cpd_frequency_delta3,"[18, 39, 57]","[18, 37, 57]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\SerialMove\output\SerialMove.mxml.gz,Size5/SerialMove,0,Fixed,4000,Fixed,True,2000,3,6
325,time_series_strategy,cpd_frequency_delta3,"[18, 40, 58]","[18, 38, 58]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\SerialMove\output\SerialMove_2.mxml.gz,Size5/SerialMove_2,2,Fixed,4000,Fixed,True,2000,3,6
326,time_series_strategy,cpd_frequency_delta3,"[19, 41, 59]","[19, 39, 59]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\SerialMove\output\SerialMove_5.mxml.gz,Size5/SerialMove_5,5,Fixed,4000,Fixed,True,2000,3,6
327,time_series_strategy,cpd_frequency_delta3,"[15, 30, 45]","[14, 29, 45]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\SerialRemoval\output\SerialRemoval.mxml.gz,Size5/SerialRemoval,0,Fixed,4000,Fixed,True,2000,3,6
328,time_series_strategy,cpd_frequency_delta3,"[16, 33, 48]","[15, 32, 48]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\SerialRemoval\output\SerialRemoval_2.mxml.gz,Size5/SerialRemoval_2,2,Fixed,4000,Fixed,True,2000,3,6
329,time_series_strategy,cpd_frequency_delta3,"[15, 32, 47]","[15, 30, 47]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\SerialRemoval\output\SerialRemoval_5.mxml.gz,Size5/SerialRemoval_5,5,Fixed,4000,Fixed,True,2000,3,6
330,time_series_strategy,cpd_frequency_delta3,"[16, 32, 48]","[15, 31, 48]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\Skip\output\Skip.mxml.gz,Size5/Skip,0,Fixed,4000,Fixed,True,2000,3,6
331,time_series_strategy,cpd_frequency_delta3,"[15, 18, 35, 52]","[16, 34, 52]",0.8,1.33,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\Skip\output\Skip_2.mxml.gz,Size5/Skip_2,2,Fixed,4000,Fixed,True,2000,3,6
332,time_series_strategy,cpd_frequency_delta3,"[17, 34, 50]","[16, 33, 50]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\Skip\output\Skip_5.mxml.gz,Size5/Skip_5,5,Fixed,4000,Fixed,True,2000,3,6
333,time_series_strategy,cpd_frequency_delta3,"[15, 32, 47]","[14, 32, 47]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\Substitute\output\Substitute.mxml.gz,Size5/Substitute,0,Fixed,4000,Fixed,True,2000,3,6
334,time_series_strategy,cpd_frequency_delta3,"[16, 35, 51]","[15, 34, 51]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\Substitute\output\Substitute_2.mxml.gz,Size5/Substitute_2,2,Fixed,4000,Fixed,True,2000,3,6
335,time_series_strategy,cpd_frequency_delta3,"[16, 34, 49]","[15, 33, 49]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\Substitute\output\Substitute_5.mxml.gz,Size5/Substitute_5,5,Fixed,4000,Fixed,True,2000,3,6
336,time_series_strategy,cpd_frequency_delta3,"[17, 34, 50]","[16, 33, 50]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\Swap\output\Swap.mxml.gz,Size5/Swap,0,Fixed,4000,Fixed,True,2000,3,6
337,time_series_strategy,cpd_frequency_delta3,"[17, 35, 51]","[16, 34, 51]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\Swap\output\Swap_2.mxml.gz,Size5/Swap_2,2,Fixed,4000,Fixed,True,2000,3,6
338,time_series_strategy,cpd_frequency_delta3,"[17, 35, 52]","[16, 34, 52]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Atomic\Swap\output\Swap_5.mxml.gz,Size5/Swap_5,5,Fixed,4000,Fixed,True,2000,3,6
339,time_series_strategy,cpd_frequency_delta3,"[18, 35, 53]","[17, 34, 53]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Composite\IOR\output\IOR.mxml.gz,Size5/IOR,0,Fixed,4000,Fixed,True,2000,3,6
340,time_series_strategy,cpd_frequency_delta3,"[18, 36, 54]","[17, 35, 54]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Composite\IOR\output\IOR_2.mxml.gz,Size5/IOR_2,2,Fixed,4000,Fixed,True,2000,3,6
341,time_series_strategy,cpd_frequency_delta3,"[18, 37, 55]","[17, 36, 55]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Composite\IOR\output\IOR_5.mxml.gz,Size5/IOR_5,5,Fixed,4000,Fixed,True,2000,3,6
342,time_series_strategy,cpd_frequency_delta3,"[17, 40, 56]","[16, 39, 56]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Composite\IRO\output\IRO.mxml.gz,Size5/IRO,0,Fixed,4000,Fixed,True,2000,3,6
343,time_series_strategy,cpd_frequency_delta3,"[17, 41, 57]","[17, 40, 57]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Composite\IRO\output\IRO_2.mxml.gz,Size5/IRO_2,2,Fixed,4000,Fixed,True,2000,3,6
344,time_series_strategy,cpd_frequency_delta3,"[17, 41, 59]","[17, 40, 59]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Composite\IRO\output\IRO_5.mxml.gz,Size5/IRO_5,5,Fixed,4000,Fixed,True,2000,3,6
345,time_series_strategy,cpd_frequency_delta3,"[16, 34, 49]","[15, 33, 49]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Composite\OIR\output\OIR.mxml.gz,Size5/OIR,0,Fixed,4000,Fixed,True,2000,3,6
346,time_series_strategy,cpd_frequency_delta3,"[16, 35, 50]","[15, 34, 50]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Composite\OIR\output\OIR_2.mxml.gz,Size5/OIR_2,2,Fixed,4000,Fixed,True,2000,3,6
347,time_series_strategy,cpd_frequency_delta3,"[16, 36, 51]","[15, 34, 51]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Composite\OIR\output\OIR_5.mxml.gz,Size5/OIR_5,5,Fixed,4000,Fixed,True,2000,3,6
348,time_series_strategy,cpd_frequency_delta3,"[21, 48, 71]","[22, 48, 71]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Composite\ORI\output\ORI.mxml.gz,Size5/ORI,0,Fixed,4000,Fixed,True,2000,3,6
349,time_series_strategy,cpd_frequency_delta3,"[22, 49, 72]","[22, 49, 72]",1.0,0.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Composite\ORI\output\ORI_2.mxml.gz,Size5/ORI_2,2,Fixed,4000,Fixed,True,2000,3,6
350,time_series_strategy,cpd_frequency_delta3,"[22, 50, 74]","[23, 50, 74]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Composite\ORI\output\ORI_5.mxml.gz,Size5/ORI_5,5,Fixed,4000,Fixed,True,2000,3,6
351,time_series_strategy,cpd_frequency_delta3,"[17, 39, 56]","[17, 38, 56]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Composite\RIO\output\RIO.mxml.gz,Size5/RIO,0,Fixed,4000,Fixed,True,2000,3,6
352,time_series_strategy,cpd_frequency_delta3,"[18, 40, 57]","[17, 39, 57]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Composite\RIO\output\RIO_2.mxml.gz,Size5/RIO_2,2,Fixed,4000,Fixed,True,2000,3,6
353,time_series_strategy,cpd_frequency_delta3,"[18, 40, 58]","[17, 40, 58]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Composite\RIO\output\RIO_5.mxml.gz,Size5/RIO_5,5,Fixed,4000,Fixed,True,2000,3,6
354,time_series_strategy,cpd_frequency_delta3,"[18, 37, 55]","[17, 36, 55]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Composite\ROI\output\ROI.mxml.gz,Size5/ROI,0,Fixed,4000,Fixed,True,2000,3,6
355,time_series_strategy,cpd_frequency_delta3,"[18, 38, 56]","[17, 37, 56]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Composite\ROI\output\ROI_2.mxml.gz,Size5/ROI_2,2,Fixed,4000,Fixed,True,2000,3,6
356,time_series_strategy,cpd_frequency_delta3,"[18, 39, 57]","[18, 38, 57]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Composite\ROI\output\ROI_5.mxml.gz,Size5/ROI_5,5,Fixed,4000,Fixed,True,2000,3,6
357,time_series_strategy,cpd_frequency_delta3,"[19, 39, 58]","[18, 38, 58]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Nested\IOR\output\IOR.mxml.gz,Size5/IOR,0,Fixed,4000,Fixed,True,2000,3,6
358,time_series_strategy,cpd_frequency_delta3,"[19, 40, 59]","[18, 39, 59]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Nested\IOR\output\IOR_2.mxml.gz,Size5/IOR_2,2,Fixed,4000,Fixed,True,2000,3,6
359,time_series_strategy,cpd_frequency_delta3,"[19, 41, 60]","[19, 40, 60]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Nested\IOR\output\IOR_5.mxml.gz,Size5/IOR_5,5,Fixed,4000,Fixed,True,2000,3,6
360,time_series_strategy,cpd_frequency_delta3,"[19, 38, 57]","[19, 37, 57]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Nested\IRO\output\IRO.mxml.gz,Size5/IRO,0,Fixed,4000,Fixed,True,2000,3,6
361,time_series_strategy,cpd_frequency_delta3,"[20, 38, 58]","[19, 37, 58]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Nested\IRO\output\IRO_2.mxml.gz,Size5/IRO_2,2,Fixed,4000,Fixed,True,2000,3,6
362,time_series_strategy,cpd_frequency_delta3,"[20, 39, 60]","[20, 38, 60]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Nested\IRO\output\IRO_5.mxml.gz,Size5/IRO_5,5,Fixed,4000,Fixed,True,2000,3,6
363,time_series_strategy,cpd_frequency_delta3,"[16, 33, 49]","[15, 32, 49]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Nested\OIR\output\OIR.mxml.gz,Size5/OIR,0,Fixed,4000,Fixed,True,2000,3,6
364,time_series_strategy,cpd_frequency_delta3,"[16, 34, 50]","[15, 33, 50]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Nested\OIR\output\OIR_2.mxml.gz,Size5/OIR_2,2,Fixed,4000,Fixed,True,2000,3,6
365,time_series_strategy,cpd_frequency_delta3,"[16, 35, 51]","[16, 34, 51]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Nested\OIR\output\OIR_5.mxml.gz,Size5/OIR_5,5,Fixed,4000,Fixed,True,2000,3,6
366,time_series_strategy,cpd_frequency_delta3,"[17, 43, 61]","[17, 42, 61]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Nested\ORI\output\ORI.mxml.gz,Size5/ORI,0,Fixed,4000,Fixed,True,2000,3,6
367,time_series_strategy,cpd_frequency_delta3,"[17, 44, 62]","[18, 43, 62]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Nested\ORI\output\ORI_2.mxml.gz,Size5/ORI_2,2,Fixed,4000,Fixed,True,2000,3,6
368,time_series_strategy,cpd_frequency_delta3,"[18, 45, 63]","[18, 44, 63]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Nested\ORI\output\ORI_5.mxml.gz,Size5/ORI_5,5,Fixed,4000,Fixed,True,2000,3,6
369,time_series_strategy,cpd_frequency_delta3,"[19, 39, 58]","[18, 38, 58]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Nested\RIO\output\RIO.mxml.gz,Size5/RIO,0,Fixed,4000,Fixed,True,2000,3,6
370,time_series_strategy,cpd_frequency_delta3,"[20, 40, 60]","[19, 39, 60]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Nested\RIO\output\RIO_2.mxml.gz,Size5/RIO_2,2,Fixed,4000,Fixed,True,2000,3,6
371,time_series_strategy,cpd_frequency_delta3,"[20, 41, 61]","[19, 40, 61]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Nested\RIO\output\RIO_5.mxml.gz,Size5/RIO_5,5,Fixed,4000,Fixed,True,2000,3,6
372,time_series_strategy,cpd_frequency_delta3,"[16, 33, 49]","[15, 32, 49]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Nested\ROI\output\ROI.mxml.gz,Size5/ROI,0,Fixed,4000,Fixed,True,2000,3,6
373,time_series_strategy,cpd_frequency_delta3,"[16, 34, 50]","[16, 33, 50]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Nested\ROI\output\ROI_2.mxml.gz,Size5/ROI_2,2,Fixed,4000,Fixed,True,2000,3,6
374,time_series_strategy,cpd_frequency_delta3,"[17, 35, 51]","[16, 33, 51]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size5\Nested\ROI\output\ROI_5.mxml.gz,Size5/ROI_5,5,Fixed,4000,Fixed,True,2000,3,6
